soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean
51-9051,"Furnace, kiln, oven, drier, and kettle operators and tenders",16.5,17.0,3.0,1.9,47010.0,High school diploma or equivalent,15.3,15.7,2.7,1.8,both_vintages,0.2999999999999998,-0.9582346,0.16,0.16,0.16,0.0,0.04,0.08,0.0,17.0,3.998823529411765,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941
51-9061,"Inspectors, testers, sorters, samplers, and weighers",598.0,598.1,0.0,69.9,47460.0,High school diploma or equivalent,571.6,554.5,-3.0,67.8,both_vintages,3.0,-0.0293395,0.2708333333333333,0.4166666666666666,0.5625,0.0416666666666666,0.1770833333333333,0.3125,0.0324,31.0,4.124516129032258,0.15241835757921848,0.25806451612903225,0.41935483870967744,0.5806451612903226
51-9071,Jewelers and precious stone and metal workers,35.1,33.2,-5.5,4.0,49140.0,High school diploma or equivalent,45.8,46.4,1.4,6.1,both_vintages,-6.9,-0.1560197,0.0357142857142857,0.2053571428571428,0.37499999999999994,0.01785714285714285,0.1339285714285714,0.24999999999999994,0.0,44.0,3.9454545454545453,0.008832869778849499,0.024390243902439025,0.18292682926829268,0.34146341463414637
51-9081,Dental laboratory technicians,35.2,33.6,-4.7,3.9,48310.0,High school diploma or equivalent,36.7,36.5,-0.7,4.8,both_vintages,-4.0,0.0013206,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,17.0,4.4541176470588235,0.0,0.0,0.029411764705882353,0.058823529411764705
51-9082,Medical appliance technicians,12.0,12.4,3.7,1.5,47060.0,High school diploma or equivalent,16.4,17.3,5.3,2.3,both_vintages,-1.5999999999999996,-0.4949538,0.0689655172413793,0.1379310344827586,0.2068965517241379,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.0,15.0,4.183333333333334,0.0,0.06666666666666667,0.13333333333333333,0.2
51-9083,Ophthalmic laboratory technicians,19.6,20.0,2.3,2.4,38420.0,High school diploma or equivalent,20.2,20.9,3.7,2.8,both_vintages,-1.4000000000000004,-0.5966759,0.0,0.09375,0.1875,0.0,0.0625,0.125,0.0,18.0,4.417222222222223,0.0055462205588125,0.0,0.08333333333333333,0.16666666666666666
51-9111,Packaging and filling machine operators and tenders,381.2,398.2,4.5,45.3,40900.0,High school diploma or equivalent,362.6,377.4,4.1,43.8,both_vintages,0.40000000000000036,-0.978608,0.0,0.0,0.0,0.0,0.075,0.15,0.0,20.0,4.284000000000001,0.0,0.0,0.0,0.0
51-9123,"Painting, coating, and decorating workers",8.8,8.9,1.4,0.8,40860.0,No formal educational credential,13.0,13.4,3.3,1.4,both_vintages,-1.9,-0.9705587,0.0,0.0,0.0,0.0,0.0294117647058823,0.0588235294117647,0.0,9.0,4.2155555555555555,0.0,0.0,0.0,0.0
51-9124,"Coating, painting, and spraying machine setters, operators, and tenders",165.5,166.7,0.7,15.8,47590.0,High school diploma or equivalent,160.0,164.4,2.8,16.6,both_vintages,-2.0999999999999996,,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0,0.0108695652173913,0.0217391304347826,0.0,29.0,4.099130434782609,0.0,0.034482758620689655,0.05172413793103448,0.06896551724137931
51-9141,Semiconductor processing technicians,31.9,35.4,10.9,3.9,51180.0,High school diploma or equivalent,27.0,27.9,3.4,3.2,both_vintages,7.5,-0.6372312,0.1875,0.234375,0.28125,0.03125,0.0625,0.09375,0.0,20.0,4.1745,0.0,0.2,0.25,0.3
51-9151,Photographic process workers and processing machine operators,11.2,10.9,-2.6,1.5,40100.0,High school diploma or equivalent,7.4,7.7,3.5,1.1,both_vintages,-6.1,-0.3615806,0.08,0.38,0.68,0.0,0.17,0.34,0.0108,27.0,3.998518518518519,0.058851562596288404,0.07407407407407407,0.3888888888888889,0.7037037037037037
51-9161,Computer numerically controlled tool operators,177.1,158.1,-10.7,13.5,49970.0,High school diploma or equivalent,160.4,147.6,-8.0,14.7,both_vintages,-2.6999999999999993,,0.22,0.25,0.28,0.0,0.18,0.36,0.0215,27.0,4.262962962962963,0.0060597594994432,0.2222222222222222,0.25925925925925924,0.2962962962962963
51-9162,Computer numerically controlled tool programmers,28.3,31.9,12.8,3.1,65670.0,Postsecondary nondegree award,26.2,31.8,21.1,3.6,both_vintages,-8.3,,0.7142857142857142,0.8035714285714285,0.8928571428571428,0.0,0.3571428571428571,0.7142857142857142,0.1207,16.0,4.003125,0.6774605704801383,0.7333333333333333,0.8,0.8666666666666667
51-9191,Adhesive bonding machine operators and tenders,12.2,12.3,1.0,1.3,45210.0,High school diploma or equivalent,12.7,12.9,1.5,1.6,both_vintages,-0.5,-1.311418,0.064516129032258,0.064516129032258,0.064516129032258,0.0,0.0,0.0,0.0,16.0,4.23,0.0,0.0625,0.0625,0.0625
51-9192,"Cleaning, washing, and metal pickling equipment operators and tenders",14.6,15.2,3.6,1.6,41460.0,High school diploma or equivalent,14.5,15.5,6.8,1.8,both_vintages,-3.1999999999999997,-1.141885,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,0.0,11.0,3.960909090909091,0.0024649869150277,0.09090909090909091,0.09090909090909091,0.09090909090909091
51-9193,Cooling and freezing equipment operators and tenders,7.1,7.6,7.2,0.8,40160.0,High school diploma or equivalent,8.3,8.8,6.2,1.0,both_vintages,1.0,-0.9604952,0.08,0.08,0.08,0.0,0.04,0.08,0.0,18.0,3.8955555555555557,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555
51-9194,Etchers and engravers,8.6,8.6,-0.7,0.9,40450.0,High school diploma or equivalent,7.2,7.5,3.1,0.8,both_vintages,-3.8,-0.6395226,0.0,0.1363636363636363,0.2727272727272727,0.0,0.0303030303030303,0.0606060606060606,0.0,26.0,4.17576923076923,0.0030812336437847,0.0,0.1346153846153846,0.2692307692307692
51-9195,"Molders, shapers, and casters, except metal and plastic",41.7,44.3,6.2,5.5,45690.0,High school diploma or equivalent,41.3,49.2,19.3,5.7,both_vintages,-13.100000000000001,-1.183408,0.022727272727272724,0.07098155467720682,0.11923583662714093,0.0,0.046565191430258876,0.09313038286051777,0.0,79.0,4.023116883116883,0.018898233015212998,0.012658227848101266,0.06329113924050633,0.11392405063291139
51-9196,"Paper goods machine setters, operators, and tenders",97.5,91.4,-6.3,8.1,49390.0,High school diploma or equivalent,87.5,83.8,-4.3,10.1,both_vintages,-2.0,-0.8740445,0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684,0.0,14.0,4.192857142857142,0.0,0.0,0.0,0.0
51-9197,Tire builders,20.9,21.4,2.3,2.5,55580.0,High school diploma or equivalent,17.7,19.1,8.1,2.1,both_vintages,-5.8,-1.610915,0.0,0.0192307692307692,0.0384615384615384,0.0,0.0,0.0,0.0,20.0,4.396,0.0,0.0,0.025,0.05
51-9198,Helpers--production workers,168.5,153.5,-8.9,23.6,38220.0,High school diploma or equivalent,206.9,190.3,-8.0,28.7,both_vintages,-0.9000000000000004,-1.411304,0.0444444444444444,0.0888888888888888,0.1333333333333333,0.0,0.0555555555555555,0.1111111111111111,0.0393,30.0,3.7243333333333335,0.0194117719558438,0.06666666666666667,0.11666666666666667,0.16666666666666666
51-9199,"Production workers, all other",292.8,294.3,0.5,31.6,38820.0,High school diploma or equivalent,226.9,241.6,6.5,28.3,both_vintages,-6.0,-1.290964,,,,,,,,,,,,,
53-1041,Aircraft cargo handling supervisors,10.3,10.8,5.2,1.1,63940.0,High school diploma or equivalent,8.9,9.9,10.5,1.2,both_vintages,-5.3,,0.1,0.3,0.5,0.0,0.0,0.0,0.0,6.0,4.498333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5
53-1047,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",609.6,632.2,3.7,61.3,61890.0,High school diploma or equivalent,561.8,592.9,5.5,71.3,both_vintages,-1.7999999999999998,,,,,,,,,,,,,,
53-2011,"Airline pilots, copilots, and flight engineers",100.0,103.9,3.9,11.7,226600.0,Bachelor's degree,87.6,92.9,6.0,11.8,both_vintages,-2.1,-0.2070626,0.0909090909090909,0.3522727272727273,0.6136363636363636,0.0,0.2272727272727273,0.4545454545454546,0.0,24.0,4.28375,0.0029785258556585,0.08333333333333333,0.3541666666666667,0.625
53-2012,Commercial pilots,55.4,58.3,5.1,6.6,122670.0,Postsecondary nondegree award,47.7,50.1,5.1,6.3,both_vintages,0.0,-0.1817332,0.1136363636363636,0.2386363636363636,0.3636363636363636,0.0,0.2159090909090909,0.4318181818181818,0.0,24.0,4.40875,0.0029785258556585,0.125,0.25,0.375
53-2021,Air traffic controllers,24.1,24.4,1.2,2.2,144580.0,Associate's degree,22.9,23.0,0.6,2.4,both_vintages,0.6,1.152798,0.0909090909090909,0.3409090909090909,0.5909090909090909,0.0,0.3068181818181818,0.6136363636363636,0.0,23.0,4.473478260869565,0.008524746414471,0.08695652173913043,0.34782608695652173,0.6086956521739131
53-2022,Airfield operations specialists,16.9,17.6,4.2,1.6,56750.0,High school diploma or equivalent,13.0,14.1,8.0,1.5,both_vintages,-3.8,0.4845738,0.0975609756097561,0.3658536585365853,0.6341463414634146,0.0,0.3292682926829268,0.6585365853658537,0.0476,27.0,4.045925925925926,0.0058543439231909,0.14814814814814814,0.42592592592592593,0.7037037037037037
53-2031,Flight attendants,130.8,142.9,9.2,19.8,67130.0,High school diploma or equivalent,106.3,128.4,20.8,18.1,both_vintages,-11.600000000000001,-0.7621183,0.1458333333333333,0.1666666666666666,0.1875,0.0416666666666666,0.1458333333333333,0.25,0.0913,25.0,4.0308,0.0050326816181817,0.16666666666666666,0.1875,0.20833333333333334
53-3011,"Ambulance drivers and attendants, except emergency medical technicians",12.3,12.1,-1.3,1.4,34330.0,High school diploma or equivalent,11.9,11.7,-1.0,1.8,both_vintages,-0.30000000000000004,-0.8298703,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909,0.0,11.0,4.087272727272727,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
53-3031,Driver/sales workers,451.5,491.3,8.8,51.3,37130.0,High school diploma or equivalent,531.0,594.5,12.0,72.3,both_vintages,-3.1999999999999993,-0.7293087,0.1666666666666666,0.3333333333333333,0.5,0.0,0.1388888888888889,0.2777777777777778,0.0281,11.0,3.880909090909091,0.0096545320838588,0.18181818181818182,0.3181818181818182,0.45454545454545453
53-3032,Heavy and tractor-trailer truck drivers,2235.1,2324.4,4.0,237.6,57440.0,Postsecondary nondegree award,2094.7,2185.6,4.3,259.9,both_vintages,-0.2999999999999998,-1.149057,0.1923076923076923,0.2788461538461538,0.3653846153846154,0.0384615384615384,0.173076923076923,0.3076923076923077,0.0,29.0,4.340344827586207,0.0077030841094618,0.17857142857142858,0.26785714285714285,0.35714285714285715
53-3033,Light truck drivers,1079.8,1158.6,7.3,120.2,44140.0,High school diploma or equivalent,1109.7,1220.4,10.0,147.6,both_vintages,-2.7,-1.120501,0.2307692307692307,0.3653846153846154,0.5,0.0,0.25,0.5,0.0,13.0,4.41,0.0,0.23076923076923078,0.34615384615384615,0.46153846153846156
53-3051,"Bus drivers, school",387.3,388.2,0.2,61.0,47040.0,High school diploma or equivalent,354.7,378.2,6.6,59.5,both_vintages,-6.3999999999999995,,0.2941176470588235,0.3235294117647059,0.3529411764705882,0.0,0.1764705882352941,0.3529411764705882,0.0,17.0,4.470588235294118,0.0145845059139143,0.29411764705882354,0.3235294117647059,0.35294117647058826
53-3052,"Bus drivers, transit and intercity",158.8,165.6,4.3,20.9,57440.0,High school diploma or equivalent,159.9,173.0,8.2,23.3,both_vintages,-3.8999999999999995,,0.2222222222222222,0.2407407407407407,0.2592592592592592,0.0,0.1666666666666666,0.3333333333333333,0.0,14.0,4.2542857142857144,0.0,0.23076923076923078,0.2692307692307692,0.3076923076923077
53-3053,Shuttle drivers and chauffeurs,243.9,260.3,6.7,36.3,36670.0,No formal educational credential,189.5,215.2,13.6,29.0,both_vintages,-6.8999999999999995,,0.1923076923076923,0.25,0.3076923076923077,0.0384615384615384,0.173076923076923,0.3076923076923077,0.0,26.0,4.383846153846154,0.017049492828942,0.19230769230769232,0.25,0.3076923076923077
53-3054,Taxi drivers,204.0,226.6,11.1,22.6,36220.0,No formal educational credential,128.5,165.1,28.5,19.4,both_vintages,-17.4,,0.25,0.28125,0.3125,0.125,0.25,0.375,0.0,16.0,,0.0042110193131723005,0.25,0.28125,0.3125
53-3099,"Motor vehicle operators, all other",79.3,84.0,6.0,11.1,36260.0,No formal educational credential,68.4,74.1,8.3,11.9,both_vintages,-2.3000000000000007,,,,,,,,,,,,,,
53-4011,Locomotive engineers,27.0,27.2,0.7,2.2,77400.0,High school diploma or equivalent,26.6,27.9,4.7,2.6,both_vintages,-4.0,-0.4977403,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.0714285714285714,0.2321428571428571,0.3928571428571428,0.0,14.0,4.5878571428571435,0.0036974803725416,0.21428571428571427,0.2857142857142857,0.35714285714285715
53-4013,"Rail yard engineers, dinkey operators, and hostlers",3.1,3.1,0.3,0.2,58030.0,High school diploma or equivalent,3.8,3.8,2.1,0.4,both_vintages,-1.8,-0.8320907,0.2045454545454545,0.2045454545454545,0.2045454545454545,0.0,0.0568181818181818,0.1136363636363636,0.0,23.0,4.204782608695653,0.0048272660419294,0.21739130434782608,0.21739130434782608,0.21739130434782608
53-4022,"Railroad brake, signal, and switch operators and locomotive firers",11.0,11.1,1.0,1.0,65480.0,High school diploma or equivalent,11.8,11.9,1.2,1.3,both_vintages,-0.19999999999999996,,0.0833333333333333,0.1666666666666666,0.2499999999999999,0.0,0.0416666666666666,0.0833333333333333,0.0,26.0,4.226,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078
53-4031,Railroad conductors and yardmasters,36.8,37.2,1.1,3.1,74080.0,High school diploma or equivalent,34.3,35.9,4.7,3.2,both_vintages,-3.6,-0.4662731,0.0833333333333333,0.2777777777777778,0.4722222222222222,0.0,0.2083333333333333,0.4166666666666666,0.0,20.0,4.0745,0.0023622791269016,0.1,0.3,0.5
53-4041,Subway and streetcar operators,9.6,9.9,3.4,0.9,84830.0,High school diploma or equivalent,10.6,10.9,3.5,1.2,both_vintages,-0.10000000000000009,-0.6155429,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.0,0.2045454545454545,0.4090909090909091,0.0,10.0,4.564,0.0035947725844155,0.4,0.4,0.4
53-4099,"Rail transportation workers, all other",1.6,1.6,3.9,0.2,49330.0,High school diploma or equivalent,1.2,1.2,-1.2,0.1,both_vintages,5.1,,,,,,,,,,,,,,
53-5011,Sailors and marine oilers,32.1,32.8,2.3,3.9,49610.0,No formal educational credential,27.6,27.7,0.4,3.3,both_vintages,1.9,-1.150001,0.0212765957446808,0.0425531914893617,0.0638297872340425,0.0,0.0106382978723404,0.0212765957446808,0.0,28.0,3.7621428571428575,0.0,0.03571428571428571,0.05357142857142857,0.07142857142857142
53-5021,"Captains, mates, and pilots of water vessels",40.7,40.9,0.5,4.3,85540.0,Postsecondary nondegree award,36.8,37.2,1.2,4.1,both_vintages,-0.7,-0.4281868,0.1999999999999999,0.2636363636363636,0.3272727272727272,0.0727272727272727,0.209090909090909,0.3454545454545454,0.0,30.0,4.3389655172413795,0.0021568635506493,0.2,0.26666666666666666,0.3333333333333333
53-5022,Motorboat operators,2.7,2.8,1.4,0.3,51880.0,Postsecondary nondegree award,3.1,3.1,-0.2,0.3,both_vintages,1.5999999999999999,-0.8871186,0.0,0.0,0.0,0.0,0.1290322580645161,0.2580645161290322,0.0,16.0,4.254375,0.0,0.0,0.0,0.0
53-5031,Ship engineers,8.8,9.0,1.6,1.1,101320.0,Postsecondary nondegree award,7.9,7.8,-0.7,0.9,both_vintages,2.3,-0.5264951,0.125,0.171875,0.21875,0.0,0.140625,0.28125,0.0,17.0,4.333529411764706,0.0,0.11764705882352941,0.17647058823529413,0.23529411764705882
53-6011,Bridge and lock tenders,2.9,2.8,-3.3,0.3,58490.0,High school diploma or equivalent,4.2,4.2,0.0,0.5,both_vintages,-3.3,-0.6322159,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.1607142857142857,0.3214285714285714,0.0,18.0,4.566111111111111,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222
53-6021,Parking attendants,135.7,139.8,3.0,18.5,34600.0,No formal educational credential,95.9,101.3,5.6,14.8,both_vintages,-2.5999999999999996,-0.8353891,0.0357142857142857,0.1071428571428571,0.1785714285714285,0.0357142857142857,0.125,0.2142857142857142,0.0,15.0,3.95,0.0045191426775508005,0.0,0.06666666666666667,0.13333333333333333
53-6031,Automotive and watercraft service attendants,100.0,99.0,-1.0,14.4,34850.0,No formal educational credential,113.6,113.2,-0.4,17.7,both_vintages,-0.6,-1.221489,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.0652173913043478,0.1304347826086956,0.0,14.0,3.9314285714285715,0.009757239871985,0.21428571428571427,0.21428571428571427,0.21428571428571427
53-6032,Aircraft service attendants,28.0,29.5,5.1,4.3,41540.0,High school diploma or equivalent,12.3,13.6,10.7,2.2,both_vintages,-5.6,,0.1111111111111111,0.1388888888888889,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,,18.0,,0.0,0.1111111111111111,0.1388888888888889,0.16666666666666666
53-6041,Traffic technicians,7.9,8.2,3.7,0.8,58480.0,High school diploma or equivalent,8.0,8.2,2.3,1.0,both_vintages,1.4000000000000004,0.3995872,0.1111111111111111,0.4629629629629629,0.8148148148148148,0.037037037037037,0.3888888888888888,0.7407407407407407,0.0,23.0,3.7939130434782613,0.0103734866007418,0.13043478260869565,0.4782608695652174,0.8260869565217391
53-6051,Transportation inspectors,25.7,26.1,1.7,2.5,85750.0,High school diploma or equivalent,24.9,25.4,1.8,2.8,both_vintages,-0.10000000000000009,-0.18376,0.187020202020202,0.4125757575757576,0.6381313131313131,0.0602020202020202,0.23439393939393938,0.4085858585858586,0.0,44.0,4.067560975609756,0.0028758180675324,0.18181818181818182,0.4090909090909091,0.6363636363636364
53-6061,Passenger attendants,25.6,26.8,4.7,4.1,37560.0,High school diploma or equivalent,21.5,21.7,0.8,4.0,both_vintages,3.9000000000000004,-0.3752249,0.1666666666666666,0.2222222222222222,0.2777777777777778,0.0,0.1388888888888889,0.2777777777777778,0.1169,12.0,4.185,0.0067787140163263,0.16666666666666666,0.25,0.3333333333333333
53-6099,"Transportation workers, all other",11.5,11.9,3.8,1.2,39630.0,High school diploma or equivalent,14.5,15.1,4.6,1.9,both_vintages,-0.7999999999999998,,,,,,,,,,,,,,
53-7011,Conveyor operators and tenders,29.1,28.1,-3.4,2.6,41230.0,No formal educational credential,34.6,37.0,7.0,5.0,both_vintages,-10.4,-0.7554432,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.0,0.1379310344827586,0.2758620689655172,0.0,20.0,4.308,0.0055462205588125,0.05,0.1,0.15
53-7021,Crane and tower operators,42.3,43.5,3.0,3.8,66370.0,High school diploma or equivalent,45.1,45.2,0.4,4.8,both_vintages,2.6,-1.030619,0.1052631578947368,0.1842105263157894,0.2631578947368421,0.0,0.0263157894736842,0.0526315789473684,0.0,11.0,4.134545454545454,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727
53-7031,Dredge operators,1.1,1.2,1.2,0.1,48430.0,High school diploma or equivalent,2.0,2.1,2.9,0.3,both_vintages,-1.7,-1.016648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.276666666666666,0.0,0.0,0.0,0.0
53-7041,Hoist and winch operators,2.7,2.7,-1.1,0.3,52310.0,No formal educational credential,3.2,3.2,1.0,0.4,both_vintages,-2.1,-0.9781997,0.0,0.0,0.0,0.0,0.0952380952380952,0.1904761904761904,0.0,13.0,4.202307692307692,0.0,0.0,0.0,0.0
53-7051,Industrial truck and tractor operators,792.5,801.6,1.1,76.4,46390.0,No formal educational credential,767.4,821.6,7.1,95.3,both_vintages,-6.0,-1.39869,0.0,0.03125,0.0625,0.0,0.03125,0.0625,0.0,9.0,4.276666666666667,0.0,0.0,0.05555555555555555,0.1111111111111111
53-7061,Cleaners of vehicles and equipment,410.1,426.2,3.9,56.2,35270.0,No formal educational credential,391.7,414.3,5.8,59.9,both_vintages,-1.9,-1.629897,0.0555555555555555,0.0833333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,20.0,3.6670000000000003,0.0,0.05,0.075,0.1
53-7062,"Laborers and freight, stock, and material movers, hand",2988.9,3033.1,1.5,384.3,38940.0,No formal educational credential,2806.5,2974.8,6.0,421.9,both_vintages,-4.5,-1.709183,0.0417391304347826,0.0417391304347826,0.0417391304347826,0.0,0.040869565217391296,0.08173913043478259,0.0,27.0,3.9096296296296296,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
